address,bedrooms,type,transaction_prices,transaction_dates,tenure,newBuild,locationLat,locationLng,url
"5, Glena Mount, Sutton, Greater London SM1 4HW",2.0,FLAT,"£270,000",6 Nov 2015,LEASEHOLD,False,51.36904,-0.18702,https://www.rightmove.co.uk/house-prices/details/england-147304910-94456605?s=19c0e3c4b1773b3305ed578076776a87275f1d1b70fc9eb7594dcf7ef730a47f
"5, Glena Mount, Sutton, Greater London SM1 4HW",2.0,FLAT,"£171,000",20 Mar 2009,LEASEHOLD,False,51.36904,-0.18702,https://www.rightmove.co.uk/house-prices/details/england-147304910-94456605?s=19c0e3c4b1773b3305ed578076776a87275f1d1b70fc9eb7594dcf7ef730a47f
"5, Glena Mount, Sutton, Greater London SM1 4HW",2.0,FLAT,"£165,000",29 Sep 2006,LEASEHOLD,False,51.36904,-0.18702,https://www.rightmove.co.uk/house-prices/details/england-147304910-94456605?s=19c0e3c4b1773b3305ed578076776a87275f1d1b70fc9eb7594dcf7ef730a47f
"Flat 19, Offham House, Beckway Street, London, Greater London SE17 1TW",1.0,FLAT,"£230,000",28 Oct 2024,LEASEHOLD,False,51.49104,-0.08394,https://www.rightmove.co.uk/house-prices/details/england-140409959-94444890?s=ee68366c9c0131bbc9bbfd46c755ac4800e7f50512e0b311bdfc3d94366b2807
"Flat 19, Offham House, Beckway Street, London, Greater London SE17 1TW",1.0,FLAT,"£131,000",2 Oct 2009,LEASEHOLD,False,51.49104,-0.08394,https://www.rightmove.co.uk/house-prices/details/england-140409959-94444890?s=ee68366c9c0131bbc9bbfd46c755ac4800e7f50512e0b311bdfc3d94366b2807
"10, The Chase, Coulsdon, Greater London CR5 2EG",4.0,SEMI_DETACHED,"£850,000",28 Oct 2024,FREEHOLD,False,51.32615,-0.14149,https://www.rightmove.co.uk/house-prices/details/england-151785521-94253508?s=54b67fd453e382be76a9df76a9387976112c5fd469e2dedeb1a50644a25743d5
"10, The Chase, Coulsdon, Greater London CR5 2EG",4.0,SEMI_DETACHED,"£340,000",25 Aug 2004,FREEHOLD,False,51.32615,-0.14149,https://www.rightmove.co.uk/house-prices/details/england-151785521-94253508?s=54b67fd453e382be76a9df76a9387976112c5fd469e2dedeb1a50644a25743d5
"62, Elm Avenue, Ruislip, Greater London HA4 8PB",4.0,SEMI_DETACHED,"£800,000",28 Oct 2024,FREEHOLD,False,51.57561,-0.4051,https://www.rightmove.co.uk/house-prices/details/england-150464732-94306779?s=777bf4b6829f9cbbba2dff5f24dae6fb13852c6743bd266847ca9ca6179f30f1
"62, Elm Avenue, Ruislip, Greater London HA4 8PB",4.0,SEMI_DETACHED,"£405,000",4 Oct 2004,FREEHOLD,False,51.57561,-0.4051,https://www.rightmove.co.uk/house-prices/details/england-150464732-94306779?s=777bf4b6829f9cbbba2dff5f24dae6fb13852c6743bd266847ca9ca6179f30f1
"Flat 2, 98, Station Road, New Barnet, Barnet, Greater London EN5 1QE",,FLAT,"£492,000",28 Oct 2024,LEASEHOLD,False,51.6481,-0.18299,https://www.rightmove.co.uk/house-prices/details/england-94290522?s=f7e46312c5b0456741dfb3ea132fc9d0764c5e5f2e027d776dc15a73ab1c15bf
"Flat 2, 98, Station Road, New Barnet, Barnet, Greater London EN5 1QE",,FLAT,"£450,000",30 Jun 2021,LEASEHOLD,False,51.6481,-0.18299,https://www.rightmove.co.uk/house-prices/details/england-94290522?s=f7e46312c5b0456741dfb3ea132fc9d0764c5e5f2e027d776dc15a73ab1c15bf
"6, Linom Road, London, Greater London SW4 7PD",3.0,TERRACED,"£939,000",28 Oct 2024,FREEHOLD,False,51.4609,-0.12753,https://www.rightmove.co.uk/house-prices/details/england-146886176-94478940?s=b94ed76790abc87379f0a66eaf5ca2e3ba7348e4c83e1ca31a0c8e2d98063ea6
"6, Linom Road, London, Greater London SW4 7PD",3.0,TERRACED,"£698,950",12 Apr 2013,FREEHOLD,False,51.4609,-0.12753,https://www.rightmove.co.uk/house-prices/details/england-146886176-94478940?s=b94ed76790abc87379f0a66eaf5ca2e3ba7348e4c83e1ca31a0c8e2d98063ea6
"6, Linom Road, London, Greater London SW4 7PD",3.0,TERRACED,"£425,000",22 Mar 2006,FREEHOLD,False,51.4609,-0.12753,https://www.rightmove.co.uk/house-prices/details/england-146886176-94478940?s=b94ed76790abc87379f0a66eaf5ca2e3ba7348e4c83e1ca31a0c8e2d98063ea6
"6, Linom Road, London, Greater London SW4 7PD",3.0,TERRACED,"£330,000",11 Jun 2003,FREEHOLD,False,51.4609,-0.12753,https://www.rightmove.co.uk/house-prices/details/england-146886176-94478940?s=b94ed76790abc87379f0a66eaf5ca2e3ba7348e4c83e1ca31a0c8e2d98063ea6
"6, Linom Road, London, Greater London SW4 7PD",3.0,TERRACED,"£27,000",28 May 1996,FREEHOLD,False,51.4609,-0.12753,https://www.rightmove.co.uk/house-prices/details/england-146886176-94478940?s=b94ed76790abc87379f0a66eaf5ca2e3ba7348e4c83e1ca31a0c8e2d98063ea6
"Flat C, 36, Portland Rise, London, Greater London N4 2PP",,FLAT,"£750,000",28 Oct 2024,LEASEHOLD,False,51.56786,-0.0963,https://www.rightmove.co.uk/house-prices/details/england-94366776?s=156f5bfc1e01d71794cd3bbb1074d824ef1d7454c9cb8e16dfd4ba734ffa26c5
"Flat C, 36, Portland Rise, London, Greater London N4 2PP",,FLAT,"£554,000",14 Dec 2018,LEASEHOLD,False,51.56786,-0.0963,https://www.rightmove.co.uk/house-prices/details/england-94366776?s=156f5bfc1e01d71794cd3bbb1074d824ef1d7454c9cb8e16dfd4ba734ffa26c5
"Flat C, 36, Portland Rise, London, Greater London N4 2PP",,FLAT,"£400,000",24 May 2013,LEASEHOLD,False,51.56786,-0.0963,https://www.rightmove.co.uk/house-prices/details/england-94366776?s=156f5bfc1e01d71794cd3bbb1074d824ef1d7454c9cb8e16dfd4ba734ffa26c5
"Flat C, 36, Portland Rise, London, Greater London N4 2PP",,FLAT,"£75,000",21 Feb 1996,LEASEHOLD,False,51.56786,-0.0963,https://www.rightmove.co.uk/house-prices/details/england-94366776?s=156f5bfc1e01d71794cd3bbb1074d824ef1d7454c9cb8e16dfd4ba734ffa26c5
"Flat 504, Alloy Court, 6, Casings Way, London, Greater London E3 2TH",,FLAT,"£585,000",28 Oct 2024,LEASEHOLD,False,51.53986,-0.02334,https://www.rightmove.co.uk/house-prices/details/england-94287936?s=bb65d256ca6317029243fbe0d0cdbdf1d61640ff130de8137adf00a3e5e7a8b1
"Flat 504, Alloy Court, 6, Casings Way, London, Greater London E3 2TH",,FLAT,"£550,000",15 Oct 2018,LEASEHOLD,False,51.53986,-0.02334,https://www.rightmove.co.uk/house-prices/details/england-94287936?s=bb65d256ca6317029243fbe0d0cdbdf1d61640ff130de8137adf00a3e5e7a8b1
"172, Thornhill Road, Surbiton, Greater London KT6 7TF",3.0,TERRACED,"£621,000",28 Oct 2024,FREEHOLD,False,51.37801,-0.29386,https://www.rightmove.co.uk/house-prices/details/england-149250812-94325292?s=7d739ac9e2329b46e2b1b16c2d29963f5f1a1de89bfd5e4d1caf37a310384275
"172, Thornhill Road, Surbiton, Greater London KT6 7TF",3.0,TERRACED,"£330,000",29 Jun 2012,FREEHOLD,False,51.37801,-0.29386,https://www.rightmove.co.uk/house-prices/details/england-149250812-94325292?s=7d739ac9e2329b46e2b1b16c2d29963f5f1a1de89bfd5e4d1caf37a310384275
"172, Thornhill Road, Surbiton, Greater London KT6 7TF",3.0,TERRACED,"£220,000",28 Jul 2000,FREEHOLD,False,51.37801,-0.29386,https://www.rightmove.co.uk/house-prices/details/england-149250812-94325292?s=7d739ac9e2329b46e2b1b16c2d29963f5f1a1de89bfd5e4d1caf37a310384275
"172, Thornhill Road, Surbiton, Greater London KT6 7TF",3.0,TERRACED,"£150,000",18 Apr 2000,FREEHOLD,False,51.37801,-0.29386,https://www.rightmove.co.uk/house-prices/details/england-149250812-94325292?s=7d739ac9e2329b46e2b1b16c2d29963f5f1a1de89bfd5e4d1caf37a310384275
"46, Conrad Drive, Worcester Park, Greater London KT4 8PP",2.0,TERRACED,"£428,000",28 Oct 2024,FREEHOLD,False,51.38304,-0.22642,https://www.rightmove.co.uk/house-prices/details/england-147987461-94324968?s=71c8e99ebd400a64e43843da256835330afd6705d7934163c74f21b4ced992ce
"46, Conrad Drive, Worcester Park, Greater London KT4 8PP",2.0,TERRACED,"£223,000",29 Jul 2005,FREEHOLD,False,51.38304,-0.22642,https://www.rightmove.co.uk/house-prices/details/england-147987461-94324968?s=71c8e99ebd400a64e43843da256835330afd6705d7934163c74f21b4ced992ce
"26, Marston Way, London, Greater London SE19 3JE",1.0,FLAT,"£198,000",28 Oct 2024,LEASEHOLD,False,51.41659,-0.10086,https://www.rightmove.co.uk/house-prices/details/england-62295945-94445367?s=bc1497ed1a6f671ded9a8ae45fcd5167a2ffe58e76de2ca40e82a54c93675cbe
"26, Marston Way, London, Greater London SE19 3JE",1.0,FLAT,"£106,100",27 Mar 2017,LEASEHOLD,False,51.41659,-0.10086,https://www.rightmove.co.uk/house-prices/details/england-62295945-94445367?s=bc1497ed1a6f671ded9a8ae45fcd5167a2ffe58e76de2ca40e82a54c93675cbe
"24, Lordship Road, London, Greater London N16 0QT",2.0,TERRACED,"£925,000",28 Oct 2024,FREEHOLD,False,51.56276,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-134029991-94365222?s=2d22684ccb05b3c5596412b44020431927483b0889461e7d2d9dfca22ff43a4c
"24, Lordship Road, London, Greater London N16 0QT",2.0,TERRACED,"£320,000",12 Mar 2004,FREEHOLD,False,51.56276,-0.0815,https://www.rightmove.co.uk/house-prices/details/england-134029991-94365222?s=2d22684ccb05b3c5596412b44020431927483b0889461e7d2d9dfca22ff43a4c
"22, Seymour Road, London, Greater London N9 0SE",1.0,FLAT,"£245,000",28 Oct 2024,LEASEHOLD,False,51.62559,-0.05213,https://www.rightmove.co.uk/house-prices/details/england-150755078-94367517?s=593780cb3f7f5060b504033993b29923e29ba1088e220abaf051d6a4ec3ce690
"22, Seymour Road, London, Greater London N9 0SE",1.0,FLAT,"£149,995",29 Aug 2008,LEASEHOLD,False,51.62559,-0.05213,https://www.rightmove.co.uk/house-prices/details/england-150755078-94367517?s=593780cb3f7f5060b504033993b29923e29ba1088e220abaf051d6a4ec3ce690
"13, Pinewood, Willow Grove, Chislehurst, Greater London BR7 5BT",,FLAT,"£260,000",28 Oct 2024,LEASEHOLD,False,51.41594,0.06004,https://www.rightmove.co.uk/house-prices/details/england-94224198?s=e37ccadfa4741834859167d9245c5a05e675bb0a9ab5b1990a6e4e8d0512789d
"13, Pinewood, Willow Grove, Chislehurst, Greater London BR7 5BT",,FLAT,"£166,000",23 Feb 2011,LEASEHOLD,False,51.41594,0.06004,https://www.rightmove.co.uk/house-prices/details/england-94224198?s=e37ccadfa4741834859167d9245c5a05e675bb0a9ab5b1990a6e4e8d0512789d
"13, Pinewood, Willow Grove, Chislehurst, Greater London BR7 5BT",,FLAT,"£155,000",5 Apr 2005,LEASEHOLD,False,51.41594,0.06004,https://www.rightmove.co.uk/house-prices/details/england-94224198?s=e37ccadfa4741834859167d9245c5a05e675bb0a9ab5b1990a6e4e8d0512789d
"13, Pinewood, Willow Grove, Chislehurst, Greater London BR7 5BT",,FLAT,"£144,000",23 Apr 2003,LEASEHOLD,False,51.41594,0.06004,https://www.rightmove.co.uk/house-prices/details/england-94224198?s=e37ccadfa4741834859167d9245c5a05e675bb0a9ab5b1990a6e4e8d0512789d
"13, Pinewood, Willow Grove, Chislehurst, Greater London BR7 5BT",,FLAT,"£40,500",7 Nov 1995,LEASEHOLD,False,51.41594,0.06004,https://www.rightmove.co.uk/house-prices/details/england-94224198?s=e37ccadfa4741834859167d9245c5a05e675bb0a9ab5b1990a6e4e8d0512789d
"Flat 14, Waterfront House, 20, Lombard Road, London, Greater London SW11 3RU",,FLAT,"£558,333",28 Oct 2024,LEASEHOLD,False,51.47096,-0.17794,https://www.rightmove.co.uk/house-prices/details/england-94474836?s=b09b13fd1538446b38ff7244c993484ca54684f9966dce5519a99d015f284209
"Flat 14, Waterfront House, 20, Lombard Road, London, Greater London SW11 3RU",,FLAT,"£492,500",15 Aug 2022,LEASEHOLD,False,51.47096,-0.17794,https://www.rightmove.co.uk/house-prices/details/england-94474836?s=b09b13fd1538446b38ff7244c993484ca54684f9966dce5519a99d015f284209
"Flat 20, Moreno House, 15, Marlowe Road, London, Greater London E17 3GT",,FLAT,"£515,000",28 Oct 2024,LEASEHOLD,False,51.58765,-0.00481,https://www.rightmove.co.uk/house-prices/details/england-94286892?s=1dfe542d598e44ea684f4c15c4ae87d9e35526725a4e99a42275b0fe5664dfc3
"Flat 12, Tollgate Court, 16, Moreton Road, South Croydon, Greater London CR2 7DL",,FLAT,"£316,000",28 Oct 2024,LEASEHOLD,False,51.36114,-0.09224,https://www.rightmove.co.uk/house-prices/details/england-94252980?s=7fcb36646b8f29f9da3b8a4e62fa8e51756b7b8f474c3c09f7f0aa10a85b79a8
"Flat 12, Tollgate Court, 16, Moreton Road, South Croydon, Greater London CR2 7DL",,FLAT,"£325,000",23 Sep 2019,LEASEHOLD,False,51.36114,-0.09224,https://www.rightmove.co.uk/house-prices/details/england-94252980?s=7fcb36646b8f29f9da3b8a4e62fa8e51756b7b8f474c3c09f7f0aa10a85b79a8
"Flat 12, Tollgate Court, 16, Moreton Road, South Croydon, Greater London CR2 7DL",,FLAT,"£290,000",16 Jul 2015,LEASEHOLD,False,51.36114,-0.09224,https://www.rightmove.co.uk/house-prices/details/england-94252980?s=7fcb36646b8f29f9da3b8a4e62fa8e51756b7b8f474c3c09f7f0aa10a85b79a8
"Flat 12, Tollgate Court, 16, Moreton Road, South Croydon, Greater London CR2 7DL",,FLAT,"£249,000",22 Feb 2008,LEASEHOLD,False,51.36114,-0.09224,https://www.rightmove.co.uk/house-prices/details/england-94252980?s=7fcb36646b8f29f9da3b8a4e62fa8e51756b7b8f474c3c09f7f0aa10a85b79a8
"51, Wallhouse Road, Erith, Greater London DA8 2JT",2.0,TERRACED,"£325,000",28 Oct 2024,FREEHOLD,False,51.47295,0.19883,https://www.rightmove.co.uk/house-prices/details/england-154354958-94266627?s=5104d29eb70608a01b828227a5ada68cbd3ffef6b15164d6634cf1ddf990201d
"51, Wallhouse Road, Erith, Greater London DA8 2JT",2.0,TERRACED,"£155,000",12 Dec 2005,FREEHOLD,False,51.47295,0.19883,https://www.rightmove.co.uk/house-prices/details/england-154354958-94266627?s=5104d29eb70608a01b828227a5ada68cbd3ffef6b15164d6634cf1ddf990201d
"51, Wallhouse Road, Erith, Greater London DA8 2JT",2.0,TERRACED,"£138,000",30 Jul 2003,FREEHOLD,False,51.47295,0.19883,https://www.rightmove.co.uk/house-prices/details/england-154354958-94266627?s=5104d29eb70608a01b828227a5ada68cbd3ffef6b15164d6634cf1ddf990201d
"51, Wallhouse Road, Erith, Greater London DA8 2JT",2.0,TERRACED,"£73,995",28 Nov 1997,FREEHOLD,False,51.47295,0.19883,https://www.rightmove.co.uk/house-prices/details/england-154354958-94266627?s=5104d29eb70608a01b828227a5ada68cbd3ffef6b15164d6634cf1ddf990201d
"5b - 5d, Churchfield Road, London, Greater London W13 9NF",,FLAT,"£425,000",28 Oct 2024,LEASEHOLD,False,51.50916,-0.31505,https://www.rightmove.co.uk/house-prices/details/england-94502496?s=66d102d7fc33ee1d73b6649a57e4901647af3b6bcb22105cd7eeff31a8c2c865
"5b - 5d, Churchfield Road, London, Greater London W13 9NF",,FLAT,"£410,000",20 May 2016,LEASEHOLD,False,51.50916,-0.31505,https://www.rightmove.co.uk/house-prices/details/england-94502496?s=66d102d7fc33ee1d73b6649a57e4901647af3b6bcb22105cd7eeff31a8c2c865
"Flat 51, Arthur Henderson House, Fulham Road, London, Greater London SW6 4JU",1.0,FLAT,"£435,000",28 Oct 2024,LEASEHOLD,False,51.47357,-0.2075,https://www.rightmove.co.uk/house-prices/details/england-30645618-94479621?s=eb296f603381e50554da3932954bc3c9c3bc6b01ab9d6ee57efe67f08b01c24e
"Flat 51, Arthur Henderson House, Fulham Road, London, Greater London SW6 4JU",1.0,FLAT,"£415,000",10 Oct 2014,LEASEHOLD,False,51.47357,-0.2075,https://www.rightmove.co.uk/house-prices/details/england-30645618-94479621?s=eb296f603381e50554da3932954bc3c9c3bc6b01ab9d6ee57efe67f08b01c24e
"Flat 51, Arthur Henderson House, Fulham Road, London, Greater London SW6 4JU",1.0,FLAT,"£180,000",16 Jan 2004,LEASEHOLD,False,51.47357,-0.2075,https://www.rightmove.co.uk/house-prices/details/england-30645618-94479621?s=eb296f603381e50554da3932954bc3c9c3bc6b01ab9d6ee57efe67f08b01c24e
"16, Chestnut Grove, Barnet, Greater London EN4 8PU",4.0,TERRACED,"£650,000",28 Oct 2024,FREEHOLD,False,51.64442,-0.15466,https://www.rightmove.co.uk/house-prices/details/england-154558928-94290423?s=4eed1f33181cce9feac1dd10cc5f2a699a6aeb52c0017d085282bfa79d1d34f2
"16, Chestnut Grove, Barnet, Greater London EN4 8PU",4.0,TERRACED,"£490,000",13 Mar 2020,FREEHOLD,False,51.64442,-0.15466,https://www.rightmove.co.uk/house-prices/details/england-154558928-94290423?s=4eed1f33181cce9feac1dd10cc5f2a699a6aeb52c0017d085282bfa79d1d34f2
"Flat 5, Farnsworth House, Knights Hill, London, Greater London SE27 0EL",2.0,FLAT,"£290,000",28 Oct 2024,LEASEHOLD,False,51.4234,-0.10504,https://www.rightmove.co.uk/house-prices/details/england-145484021-94446444?s=82fd828eef50d955511ec0f0894ff2e89e932d447547a2eae0615ae9f797bc22
"Flat 5, Farnsworth House, Knights Hill, London, Greater London SE27 0EL",2.0,FLAT,"£238,000",15 Dec 2015,LEASEHOLD,False,51.4234,-0.10504,https://www.rightmove.co.uk/house-prices/details/england-145484021-94446444?s=82fd828eef50d955511ec0f0894ff2e89e932d447547a2eae0615ae9f797bc22
"Flat B, 24, Courthill Road, London, Greater London SE13 6HB",,FLAT,"£230,000",28 Oct 2024,LEASEHOLD,False,51.45702,-0.01167,https://www.rightmove.co.uk/house-prices/details/england-94444080?s=609ea7ab365adbb5d6b8b526aa5c3b1b87f2ab848259f893f9ecdef179e8f80c
"Flat B, 24, Courthill Road, London, Greater London SE13 6HB",,FLAT,"£64,500",23 Aug 1999,LEASEHOLD,False,51.45702,-0.01167,https://www.rightmove.co.uk/house-prices/details/england-94444080?s=609ea7ab365adbb5d6b8b526aa5c3b1b87f2ab848259f893f9ecdef179e8f80c
"Flat B, 24, Courthill Road, London, Greater London SE13 6HB",,FLAT,"£39,000",16 Dec 1996,LEASEHOLD,False,51.45702,-0.01167,https://www.rightmove.co.uk/house-prices/details/england-94444080?s=609ea7ab365adbb5d6b8b526aa5c3b1b87f2ab848259f893f9ecdef179e8f80c
"Flat 14, Burwash House, Kipling Estate, London, Greater London SE1 3RW",2.0,FLAT,"£395,000",28 Oct 2024,LEASEHOLD,False,51.5007,-0.08584,https://www.rightmove.co.uk/house-prices/details/england-137001281-94443249?s=1419e2094e0c8740e6c092f09e8976a63ece2bee46ebfb9d7545b4dee477e83e
"Flat 14, Burwash House, Kipling Estate, London, Greater London SE1 3RW",2.0,FLAT,"£270,000",12 Nov 2012,LEASEHOLD,False,51.5007,-0.08584,https://www.rightmove.co.uk/house-prices/details/england-137001281-94443249?s=1419e2094e0c8740e6c092f09e8976a63ece2bee46ebfb9d7545b4dee477e83e
"157, Frobisher Road, Erith, Greater London DA8 2PU",1.0,FLAT,"£170,000",26 Oct 2024,LEASEHOLD,False,51.47437,0.18536,https://www.rightmove.co.uk/house-prices/details/england-141724883-94266639?s=574422503b6103bb4c3f715fec79822a6f58bef4074d55ee6cec418d25506ff8
"157, Frobisher Road, Erith, Greater London DA8 2PU",1.0,FLAT,"£170,000",26 Oct 2023,LEASEHOLD,False,51.47437,0.18536,https://www.rightmove.co.uk/house-prices/details/england-141724883-94266639?s=574422503b6103bb4c3f715fec79822a6f58bef4074d55ee6cec418d25506ff8
"157, Frobisher Road, Erith, Greater London DA8 2PU",1.0,FLAT,"£47,500",6 Jul 2000,LEASEHOLD,False,51.47437,0.18536,https://www.rightmove.co.uk/house-prices/details/england-141724883-94266639?s=574422503b6103bb4c3f715fec79822a6f58bef4074d55ee6cec418d25506ff8
"157, Frobisher Road, Erith, Greater London DA8 2PU",1.0,FLAT,"£41,995",25 Nov 1999,LEASEHOLD,False,51.47437,0.18536,https://www.rightmove.co.uk/house-prices/details/england-141724883-94266639?s=574422503b6103bb4c3f715fec79822a6f58bef4074d55ee6cec418d25506ff8
"4, Blanchard Apartments, 13, Ager Avenue, Dagenham, Greater London RM8 1DY",,FLAT,"£210,000",25 Oct 2024,LEASEHOLD,False,51.56329,0.13306,https://www.rightmove.co.uk/house-prices/details/england-94431669?s=8a2d6efa6d2cf4f14d970a530776e061553f1ab7e83ce5d761d468ba7c5d0bc5
"4, Blanchard Apartments, 13, Ager Avenue, Dagenham, Greater London RM8 1DY",,FLAT,"£125,000",30 Sep 2011,LEASEHOLD,False,51.56329,0.13306,https://www.rightmove.co.uk/house-prices/details/england-94431669?s=8a2d6efa6d2cf4f14d970a530776e061553f1ab7e83ce5d761d468ba7c5d0bc5
"21, Fortescue Avenue, Twickenham, Greater London TW2 5LS",3.0,SEMI_DETACHED,"£580,000",25 Oct 2024,FREEHOLD,False,51.43906,-0.35605,https://www.rightmove.co.uk/house-prices/details/england-147590870-94499892?s=83cde837fa72e6f4109935464059132030b4ed4ef5f7860d27c30ef22df5c9b3
"21, Fortescue Avenue, Twickenham, Greater London TW2 5LS",3.0,SEMI_DETACHED,"£580,000",25 Oct 2024,FREEHOLD,False,51.43906,-0.35605,https://www.rightmove.co.uk/house-prices/details/england-147590870-94499892?s=83cde837fa72e6f4109935464059132030b4ed4ef5f7860d27c30ef22df5c9b3
"21, Fortescue Avenue, Twickenham, Greater London TW2 5LS",3.0,SEMI_DETACHED,"£487,500",1 Oct 2018,FREEHOLD,False,51.43906,-0.35605,https://www.rightmove.co.uk/house-prices/details/england-147590870-94499892?s=83cde837fa72e6f4109935464059132030b4ed4ef5f7860d27c30ef22df5c9b3
"21, Fortescue Avenue, Twickenham, Greater London TW2 5LS",3.0,SEMI_DETACHED,"£271,000",3 Sep 2009,FREEHOLD,False,51.43906,-0.35605,https://www.rightmove.co.uk/house-prices/details/england-147590870-94499892?s=83cde837fa72e6f4109935464059132030b4ed4ef5f7860d27c30ef22df5c9b3
"Flat 803, Hoey Court, 4, Barry Blandford Way, London, Greater London E3 3TR",,FLAT,"£328,000",25 Oct 2024,LEASEHOLD,False,51.52069,-0.01697,https://www.rightmove.co.uk/house-prices/details/england-94288062?s=2c5d2208197bb72099a0ce96a3ca8890372863fc47ab56d27f6360bd81cbb740
